Date,AGG,XLB,XLF,XLI,XLK,XLP,XLU,XLV
2015-04-14,82.91789245605469,19.995351791381836,16.153928756713867,46.545955657958984,18.427568435668945,37.13625717163086,15.697907447814941,61.76390075683594
2015-04-15,83.02946472167969,20.188425064086914,16.21368408203125,46.62834167480469,18.590572357177734,37.03116226196289,15.736763000488281,61.92294692993164
2015-04-16,82.98486328125,20.144180297851562,16.240245819091797,46.529483795166016,18.52448844909668,37.16627502441406,15.634321212768555,61.88948440551758
2015-04-17,83.0517349243164,19.959150314331055,16.021135330200195,45.96928787231445,18.268978118896484,36.82101821899414,15.57780933380127,61.35372543334961
2015-04-20,82.99225616455078,20.10395622253418,16.087533950805664,46.50476837158203,18.581762313842773,36.948612213134766,15.810941696166992,61.73045349121094
2015-04-21,82.90299987792969,19.95513153076172,16.007858276367188,46.44710159301758,18.572946548461914,37.016170501708984,15.669644355773926,62.1406364440918
2015-04-22,82.65758514404297,19.995351791381836,16.120731353759766,46.64482498168945,18.762372970581055,37.03867721557617,15.701437950134277,62.241050720214844
2015-04-23,82.78406524658203,20.047643661499023,16.147289276123047,46.595394134521484,18.837265014648438,36.91109848022461,15.789748191833496,62.47549057006836
2015-04-24,82.92534637451172,20.216581344604492,16.120731353759766,46.397666931152344,19.000261306762695,36.91858673095703,15.948709487915039,62.27458190917969
2015-04-27,82.95508575439453,20.39356803894043,16.06096839904785,46.38119125366211,19.053125381469727,36.71595764160156,15.757959365844727,61.14443588256836
2015-04-28,82.63529968261719,20.421722412109375,16.153928756713867,46.46357727050781,19.11480140686035,36.753475189208984,15.870993614196777,61.44580841064453
2015-04-29,82.4493637084961,20.409666061401367,16.147289276123047,46.2328987121582,19.022300720214844,36.423240661621094,15.803876876831055,60.88490676879883
2015-04-30,82.4493637084961,20.28093910217285,16.021135330200195,45.82923126220703,18.757976531982422,36.30315399169922,15.620196342468262,60.031036376953125
2015-05-01,82.21539306640625,20.614805221557617,16.160566329956055,46.40590286254883,18.987045288085938,36.633392333984375,15.708502769470215,60.843074798583984
2015-05-04,82.0589599609375,20.55849266052246,16.319917678833008,46.480045318603516,19.004671096801758,36.68593215942383,15.825072288513184,61.22814178466797
2015-05-05,81.98440551757812,20.325191497802734,16.173852920532227,45.85395050048828,18.709516525268555,36.39322280883789,15.471837043762207,60.45795440673828
2015-05-06,81.70868682861328,20.329208374023438,16.09417152404785,45.82923126220703,18.550926208496094,36.505794525146484,15.387059211730957,60.22358703613281
2015-05-07,81.90995788574219,20.417701721191406,16.207050323486328,46.06813430786133,18.68748664855957,36.59586715698242,15.443573951721191,60.50819778442383
2015-05-08,82.17816162109375,20.743518829345703,16.439424514770508,46.61186981201172,18.956218719482422,36.9035758972168,15.553082466125488,61.48762512207031
2015-05-11,81.65653228759766,20.646984100341797,16.379671096801758,46.57068634033203,18.859302520751953,36.753475189208984,15.447108268737793,61.521141052246094
2015-05-12,81.6490707397461,20.429771423339844,16.319917678833008,46.52124786376953,18.757976531982422,36.67091369628906,15.429444313049316,61.12770080566406
2015-05-13,81.64165496826172,20.405641555786133,16.326555252075195,46.62010955810547,18.837265014648438,36.6558952331543,15.277558326721191,61.194671630859375
2015-05-14,81.76832580566406,20.61882781982422,16.472627639770508,47.089683532714844,19.1412410736084,37.21880340576172,15.45417594909668,62.04014587402344
2015-05-15,82.11106872558594,20.719385147094727,16.399587631225586,47.04849624633789,19.079561233520508,37.33888244628906,15.655513763427734,62.165714263916016
2015-05-18,81.79812622070312,20.62686538696289,16.49254608154297,47.139102935791016,19.172077178955078,37.21880340576172,15.715567588806152,62.53407669067383
2015-05-19,81.51496124267578,20.52631378173828,16.58548927307129,47.007286071777344,19.12361717224121,37.12122344970703,15.750892639160156,62.82707977294922
2015-05-20,81.64165496826172,20.51424217224121,16.539018630981445,46.83429718017578,19.136829376220703,37.03867721557617,15.775611877441406,62.910789489746094
2015-05-21,81.89498138427734,20.586647033691406,16.49918556213379,47.089683532714844,19.22053337097168,37.12122344970703,15.76855182647705,62.919166564941406
2015-05-22,81.80559539794922,20.562517166137695,16.505821228027344,46.8754997253418,19.207319259643555,36.96363067626953,15.743827819824219,62.768455505371094
2015-05-26,82.00675964355469,20.305076599121094,16.319917678833008,46.364715576171875,18.92978286743164,36.67091369628906,15.644922256469727,62.13224411010742
2015-05-27,82.0887451171875,20.437820434570312,16.49918556213379,46.66128921508789,19.2866153717041,36.9035758972168,15.708502769470215,62.8521728515625
2015-05-28,82.0589599609375,20.490110397338867,16.479270935058594,46.43885803222656,19.246971130371094,36.85103988647461,15.743827819824219,62.89403533935547
2015-05-29,82.0887451171875,20.357370376586914,16.333194732666016,45.97751235961914,19.105998992919922,36.61838150024414,15.71909236907959,62.73496627807617
2015-06-01,81.86180877685547,20.365413665771484,16.346473693847656,46.18347930908203,19.158863067626953,36.61838150024414,15.74029541015625,62.986114501953125
2015-06-02,81.54084014892578,20.429771423339844,16.373031616210938,46.27409362792969,19.11920738220215,36.52082061767578,15.53188419342041,62.57590866088867
2015-06-03,81.21977996826172,20.44988250732422,16.512462615966797,46.50476837158203,19.158863067626953,36.4983024597168,15.30228328704834,62.69313430786133
2015-06-04,81.3914566040039,20.20854377746582,16.366397857666016,45.98576736450195,18.982646942138672,36.23562240600586,15.281081199645996,62.257816314697266
2015-06-05,81.03319549560547,20.116031646728516,16.459341049194336,46.018714904785156,18.920974731445312,35.71773910522461,15.090337753295898,62.23271179199219
2015-06-08,81.15257263183594,20.043628692626953,16.359758377075195,45.680946350097656,18.709516525268555,35.702728271484375,15.00202751159668,61.92294692993164
2015-06-09,80.92115783691406,20.05568504333496,16.399587631225586,45.67270278930664,18.665454864501953,35.87535858154297,14.966705322265625,61.90624237060547
2015-06-10,80.71964263916016,20.26485252380371,16.631969451904297,46.12580490112305,18.956218719482422,36.228092193603516,15.040887832641602,62.66801071166992
2015-06-11,81.15257263183594,20.313119888305664,16.698373794555664,46.38943099975586,18.965024948120117,36.213096618652344,15.160985946655273,63.094932556152344
2015-06-12,81.05558013916016,20.19245719909668,16.62533187866211,46.1175651550293,18.797616958618164,36.07048797607422,15.026749610900879,62.31642532348633
2015-06-15,81.15257263183594,20.0677490234375,16.55229949951172,45.730369567871094,18.68308448791504,35.807804107666016,15.00202751159668,62.3917236328125
2015-06-16,81.28697967529297,20.172338485717773,16.645248413085938,45.771568298339844,18.80643081665039,36.19807434082031,15.072672843933105,62.701515197753906
2015-06-17,81.29446411132812,20.25680923461914,16.62533187866211,45.895137786865234,18.815242767333984,36.39322280883789,15.199843406677246,62.760101318359375
2015-06-18,81.27206420898438,20.425748825073242,16.778047561645508,46.35647201538086,18.982646942138672,36.79851150512695,15.401183128356934,63.64746856689453
2015-06-19,81.52587890625,20.288768768310547,16.49796485900879,46.13128662109375,18.82466697692871,36.747154235839844,15.252541542053223,63.59790802001953
2015-06-22,81.12273406982422,20.365543365478516,16.751365661621094,46.412776947021484,18.97954559326172,36.89064407348633,15.231159210205078,64.093505859375
2015-06-23,80.93611907958984,20.308971405029297,16.784711837768555,46.2968635559082,18.992820739746094,36.732051849365234,15.024419784545898,64.21952056884766
2015-06-24,81.06297302246094,20.05036163330078,16.644672393798828,45.86635208129883,18.904321670532227,36.56591033935547,14.906785011291504,63.572723388671875
2015-06-25,80.97344207763672,20.034194946289062,16.544645309448242,45.51035690307617,18.860071182250977,36.497955322265625,14.806982040405273,63.925533294677734
2015-06-26,80.77937316894531,19.957422256469727,16.597991943359375,45.59314727783203,18.700761795043945,36.57346725463867,14.896100044250488,63.83311080932617
2015-06-29,81.25711059570312,19.492738723754883,16.1978759765625,44.73211669921875,18.3024959564209,36.007076263427734,14.817675590515137,62.27067947387695
2015-06-30,81.20482635498047,19.553342819213867,16.25790023803711,44.756954193115234,18.320199966430664,35.9466552734375,14.778461456298828,62.489097595214844
2015-07-01,80.99992370605469,19.662450790405273,16.5046329498291,44.98048400878906,18.444110870361328,36.407325744628906,14.867579460144043,63.161094665527344
2015-07-02,81.11211395263672,19.60183334350586,16.431278228759766,44.89768981933594,18.470653533935547,36.37712478637695,15.052937507629395,62.86707305908203
2015-07-06,81.40382385253906,19.440200805664062,16.364585876464844,44.72383117675781,18.39542579650879,36.3469123840332,15.113527297973633,62.841896057128906
2015-07-07,81.5160903930664,19.375553131103516,16.39793586730957,45.08811569213867,18.421981811523438,37.09453201293945,15.487802505493164,63.144290924072266
2015-07-08,81.71050262451172,18.951274871826172,16.11119270324707,44.276756286621094,18.12106704711914,36.679195404052734,15.405818939208984,62.06064224243164
2015-07-09,81.41130828857422,19.00784683227539,16.237892150878906,44.384403228759766,18.050270080566406,36.70940017700195,15.234728813171387,62.396663665771484
2015-07-10,81.0672378540039,19.27452850341797,16.431278228759766,44.84800720214844,18.33789825439453,37.13985824584961,15.316713333129883,63.23668670654297
2015-07-13,80.94754028320312,19.48465347290039,16.631324768066406,45.344764709472656,18.616682052612305,37.48723220825195,15.323840141296387,63.77432632446289
2015-07-14,81.08218383789062,19.593753814697266,16.671348571777344,45.46895217895508,18.68748664855957,37.54765701293945,15.302452087402344,64.4127197265625
2015-07-15,81.29911804199219,19.440200805664062,16.811389923095703,45.278526306152344,18.69190788269043,37.44947052001953,15.377304077148438,64.49673461914062
2015-07-16,81.36641693115234,19.391712188720703,16.97809600830078,45.485511779785156,18.930877685546875,37.834617614746094,15.605427742004395,64.79913330078125
